"directors","tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres","averageRating","numVotes","writers","primaryName","birthYear","deathYear","primaryProfession","knownForTitles","director_writer_pair"
"nm1337210","tt0552989","tvEpisode","Chris Matthews","Chris Matthews","0","2004",NA,NA,"Comedy,News,Talk-Show",6.5,25,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"nm1337210","tt0553029","tvEpisode","Paul O'Neill","Paul O'Neill","0","2004",NA,NA,"Comedy,News,Talk-Show",7.2,22,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"nm1337210","tt0552981","tvEpisode","Burt Reynolds","Burt Reynolds","0","2004",NA,NA,"Comedy,News,Talk-Show",5.7,24,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"nm1337210","tt0553011","tvEpisode","Jesse Jackson","Jesse Jackson","0","2004",NA,NA,"Comedy,News,Talk-Show",6,23,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"nm1337210","tt0552932","tvEpisode","Arianna Huffington","Arianna Huffington","0","2004",NA,NA,"Comedy,News,Talk-Show",6.8,21,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"nm1337210","tt0552996","tvEpisode","Matthew Broderick","Matthew Broderick","0","2004",NA,NA,"Comedy,News,Talk-Show",7.2,24,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"nm1337210","tt0552891","tvEpisode","Christine Todd Whitman","Christine Todd Whitman","0","2004",NA,NA,"Comedy,News,Talk-Show",6.6,21,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"nm1337210","tt0552903","tvEpisode","Norah Jones","Norah Jones","0","2004",NA,NA,"Comedy,News,Talk-Show",7.1,21,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"nm1337210","tt0552899","tvEpisode","Paul Rudd","Paul Rudd","0","2004",NA,NA,"Comedy,News,Talk-Show",7.2,23,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"nm1337210","tt0552882","tvEpisode","Catherine Weitz","Catherine Weitz","0","2004",NA,NA,"Comedy,News,Talk-Show",6.7,25,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"nm1337210","tt0553026","tvEpisode","Christopher Hitchens","Christopher Hitchens","0","2004",NA,NA,"Comedy,News,Talk-Show",6.1,24,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"nm1337210","tt0553009","tvEpisode","Madeleine Albright","Madeleine Albright","0","2004",NA,NA,"Comedy,News,Talk-Show",6.6,22,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"nm1337210","tt0552997","tvEpisode","Rosie Perez","Rosie Perez","0","2004",NA,NA,"Comedy,News,Talk-Show",6.2,22,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"nm1337210","tt0552995","tvEpisode","Marc Racicot","Marc Racicot","0","2004",NA,NA,"Comedy,News,Talk-Show",6.6,22,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"nm1337210","tt0552987","tvEpisode","Dan Bartlett","Dan Bartlett","0","2004",NA,NA,"Comedy,News,Talk-Show",7,24,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"nm1337210","tt1166245","tvEpisode","Episode #9.10","Episode #9.10","0","2004",NA,NA,"Comedy,News,Talk-Show",7.4,20,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"nm1337210","tt0552880","tvEpisode","Charlize Theron","Charlize Theron","0","2004",NA,NA,"Comedy,News,Talk-Show",5.7,24,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"nm1337210","tt0552988","tvEpisode","John McCain","John McCain","0","2004",NA,NA,"Comedy,News,Talk-Show",7.1,23,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"nm1337210","tt0552978","tvEpisode","Tom Cruise","Tom Cruise","0","2004",NA,NA,"Comedy,News,Talk-Show",6.2,32,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"nm1337210","tt0552901","tvEpisode","Tyra Banks","Tyra Banks","0","2004",NA,NA,"Comedy,News,Talk-Show",7.2,25,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"nm1337210","tt0553032","tvEpisode","Kevin Spacey","Kevin Spacey","0","2004",NA,NA,"Comedy,News,Talk-Show",6.7,22,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"nm1337210","tt0553017","tvEpisode","Richard Branson","Richard Branson","0","2004",NA,NA,"Comedy,News,Talk-Show",6.4,21,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"nm1337210","tt0552986","tvEpisode","Ted Koppel","Ted Koppel","0","2004",NA,NA,"Comedy,News,Talk-Show",7.2,26,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"nm1337210","tt0552920","tvEpisode","Al Franken","Al Franken","0","2004",NA,NA,"Comedy,News,Talk-Show",6.6,23,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"nm1337210","tt0552884","tvEpisode","Joe Biden","Joe Biden","0","2004",NA,NA,"Comedy,News,Talk-Show",6.5,26,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"nm1337210","tt0552927","tvEpisode","Tim Robbins","Tim Robbins","0","2004",NA,NA,"Comedy,News,Talk-Show",6.1,27,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"nm1337210","tt0552992","tvEpisode","Alec Baldwin","Alec Baldwin","0","2004",NA,NA,"Comedy,News,Talk-Show",5.9,26,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"nm1337210","tt0552999","tvEpisode","Seymour Hersh","Seymour Hersh","0","2004",NA,NA,"Comedy,News,Talk-Show",6.5,22,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"nm1337210","tt0552878","tvEpisode","Tom Brokaw","Tom Brokaw","0","2004",NA,NA,"Comedy,News,Talk-Show",6.3,24,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"nm1337210","tt0553010","tvEpisode","Bob Kerrey","Bob Kerrey","0","2004",NA,NA,"Comedy,News,Talk-Show",6.8,23,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"nm1337210","tt0552889","tvEpisode","Ken Auletta","Ken Auletta","0","2004",NA,NA,"Comedy,News,Talk-Show",6.6,22,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"nm1337210","tt0552886","tvEpisode","Jeff Garlin","Jeff Garlin","0","2004",NA,NA,"Comedy,News,Talk-Show",6.7,22,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"nm1337210","tt0553049","tvEpisode","John Leguizamo","John Leguizamo","0","2005",NA,NA,"Comedy,News,Talk-Show",6.5,24,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"nm1337210","tt0553012","tvEpisode","John Zogby","John Zogby","0","2004",NA,NA,"Comedy,News,Talk-Show",6.9,21,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"nm1337210","tt0552888","tvEpisode","Erika Christensen","Erika Christensen","0","2004",NA,NA,"Comedy,News,Talk-Show",6.6,22,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"nm1337210","tt2118437","tvEpisode","The Bush-Kerry Debate: The Squabble in Coral Gables","The Bush-Kerry Debate: The Squabble in Coral Gables","0","2004",NA,NA,"Comedy,News,Talk-Show",7.8,19,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"nm1337210","tt0553002","tvEpisode","Billy Bob Thornton","Billy Bob Thornton","0","2004",NA,NA,"Comedy,News,Talk-Show",5.7,26,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"nm1337210","tt0552879","tvEpisode","Elijah Wood","Elijah Wood","0","2004",NA,NA,"Comedy,News,Talk-Show",6.9,29,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"nm1337210","tt0552900","tvEpisode","Drew Barrymore","Drew Barrymore","0","2004",NA,NA,"Comedy,News,Talk-Show",6.4,24,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"nm1337210","tt0553016","tvEpisode","Bill Kristol","Bill Kristol","0","2004",NA,NA,"Comedy,News,Talk-Show",7.1,23,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"nm1337210","tt0552947","tvEpisode","Mario Cuomo","Mario Cuomo","0","2004",NA,NA,"Comedy,News,Talk-Show",6.8,22,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"nm1337210","tt0552946","tvEpisode","Thomas Friedman","Thomas Friedman","0","2004",NA,NA,"Comedy,News,Talk-Show",6.8,22,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"nm1337210","tt0553050","tvEpisode","Christine Todd Whitman","Christine Todd Whitman","0","2005",NA,NA,"Comedy,News,Talk-Show",7.2,22,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"nm1337210","tt0552962","tvEpisode","Calvin Trillin","Calvin Trillin","0","2004",NA,NA,"Comedy,News,Talk-Show",6.7,20,"nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","Chuck O'Neil",NA,NA,"director","tt1761006,tt1119197,tt0115147,tt0476930","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
